Age,Employment_Status,Marital_Status,Dependents,Monthly_Income,Savings,Food_Grocery_Expenses,Internet_Mobile_Expenses,Electricity_Bills,Shopping_Expenses,Personal_Expenses,Miscellaneous_Expenses,Rent,Own_House,Active_Loans,Loan_1_Amount,Loan_1_EMI,Loan_2_Amount,Loan_2_EMI,Credit_Score,Investments,Stock_Quantity,Loan_Approval_Chance,Investment_Recommendation,Portfolio_Optimization
35,Employed,Single,3,146818,495116,9670,4112,2190,9338,4903,3806,0,1,0,557131,27591,258955,17403,464,FD,226,0,None,Yes
38,Employed,Single,1,43013,360815,14123,2687,6791,10861,7235,4387,34260,0,1,303004,17767,204919,25458,464,None,0,0,None,No
62,Employed,Married,3,157926,410631,6046,4070,4841,4520,4365,3904,27184,1,0,870065,10745,227838,0,464,Stocks,0,0,None,Yes
35,Employed,Married,0,180761,305373,18664,3487,4718,11139,7456,3944,0,0,0,863581,17456,251730,0,464,None,269,0,FD,Yes
44,Employed,Single,0,82676,256110,8231,2365,6617,7995,8852,1370,21606,1,0,753618,20474,411766,0,464,SIP,0,0,Stocks,Yes
47,Employed,Married,0,199488,473558,17354,1884,5061,5220,3650,2396,24438,0,0,513418,10415,477471,20774,464,None,0,0,FD,No
36,Employed,Married,3,32953,158372,6877,3936,6658,6695,7795,6682,32549,1,1,372374,7510,434703,0,464,FD,0,0,FD,Yes
61,Employed,Married,2,149552,168925,12698,4360,3068,8404,3651,6764,0,0,0,634447,26473,123325,0,464,SIP,177,0,Stocks,Yes
47,Employed,Married,1,59342,136626,9741,1745,3139,7360,2169,5709,17658,1,0,514869,28265,800105,0,464,Stocks,0,0,SIP,Yes
53,Employed,Married,0,110666,149096,17874,4304,4915,10579,1724,2088,0,0,2,496903,29080,348965,0,464,None,0,0,Stocks,No
49,Employed,Married,2,151380,418942,10383,2856,3974,11247,1060,2770,0,1,1,503137,29846,224780,19683,464,SIP,117,0,Stocks,Yes
57,Employed,Married,3,138602,169799,11118,3221,6753,5425,8811,6459,21560,1,1,187535,29988,308637,0,465,Stocks,0,0,FD,Yes
39,Employed,Married,2,150965,319370,6951,1850,3546,8047,1956,4316,0,1,0,593113,27287,160144,22615,465,FD,0,0,SIP,Yes
34,Employed,Married,3,53052,281356,9673,3671,6920,2136,8838,3798,14158,0,2,205066,22335,956733,0,465,None,0,0,SIP,No
36,Employed,Single,3,112115,79343,9527,3254,5032,11671,3082,3273,0,0,2,129734,20610,730838,14873,465,FD,0,0,SIP,No
32,Employed,Single,1,162095,325616,18891,4122,4517,14174,3767,2580,0,1,0,712168,20509,559162,0,465,FD,153,0,Stocks,No
40,Employed,Married,2,26217,108896,5439,2134,6568,2281,3464,4546,15965,0,1,423264,17986,209934,0,465,None,237,0,FD,No
51,Employed,Married,3,56872,485076,14491,2917,2841,13969,2810,1277,22640,0,1,848302,25596,962661,13183,465,FD,0,0,FD,Yes
28,Employed,Married,3,115461,348417,16378,3009,5908,7383,1783,2115,13406,1,2,479982,12291,470385,14310,466,Stocks,119,0,FD,No
38,Employed,Married,1,158260,464549,8887,1329,4472,6554,8655,3589,36051,1,1,816688,25016,8845,23913,466,FD,0,0,SIP,No
60,Employed,Single,0,79070,246157,7288,2705,3893,12281,7429,3638,14805,0,0,611141,7361,554957,0,466,None,0,0,SIP,Yes
45,Employed,Married,0,44966,345079,19543,3561,4321,14362,4072,6762,0,0,0,248234,5084,772361,0,466,Stocks,0,0,SIP,No
29,Employed,Single,1,79453,121831,12899,1864,4031,5161,7719,6110,38802,1,2,367294,23176,361262,10040,466,SIP,0,0,None,Yes
42,Employed,Married,0,57312,294951,16321,4460,5500,2209,5931,3646,0,1,0,135531,22367,390985,0,466,SIP,0,0,FD,No
52,Employed,Single,0,92112,437644,10949,3993,3047,5242,6151,2170,27052,0,2,971237,6097,340803,12186,466,FD,0,0,FD,Yes
49,Employed,Married,0,141600,495404,5587,1148,2488,5671,4348,5366,25010,1,1,811194,26963,556851,0,467,None,0,0,FD,Yes
36,Employed,Married,3,98408,129213,6298,4392,4493,7512,2646,3377,0,0,1,484230,5358,835916,8951,467,None,0,0,FD,No
57,Employed,Single,1,126614,366754,5092,2493,3566,13449,7244,1997,8129,1,1,248250,29633,210774,10845,467,Stocks,0,0,SIP,Yes
42,Employed,Single,0,120510,154168,15485,2330,5386,13214,2601,2426,27641,1,2,969710,26556,932517,10322,467,SIP,437,0,None,No
32,Employed,Married,1,44398,70055,19026,1142,6632,14681,9873,5890,22879,1,0,576601,15027,353342,0,467,FD,0,0,SIP,Yes
53,Employed,Married,2,152937,433751,10200,1406,2547,13662,9867,2915,0,1,0,854387,6195,746056,20221,467,None,125,0,Stocks,No
58,Employed,Married,3,129573,473368,8794,1234,5869,9124,1536,6552,22171,0,0,397323,8904,239945,16298,467,SIP,0,0,FD,Yes
47,Employed,Married,1,196849,425885,15705,3143,2022,13217,4008,6808,27983,1,2,648257,29174,390459,0,467,None,243,0,SIP,Yes
42,Employed,Married,0,91875,379251,10966,3437,4049,5127,3991,5677,0,1,1,993975,14546,896088,27086,467,SIP,156,0,None,No
37,Employed,Single,0,53857,364337,9806,3001,3155,11095,2128,3829,34497,1,0,577095,15319,422288,0,467,FD,0,0,None,No
33,Employed,Married,1,83903,146189,11489,4993,2558,8747,4988,3160,0,1,1,209554,6478,116139,11828,467,FD,0,0,SIP,No
31,Employed,Single,2,185751,473673,15577,1203,3923,12593,8735,2255,0,1,2,176447,15420,355072,6426,467,SIP,58,0,FD,No
37,Employed,Single,0,111302,297570,16184,3246,3057,13849,2755,3349,39395,1,0,418411,23909,114965,11613,467,FD,414,0,None,Yes
26,Employed,Married,2,44869,447863,8138,4126,6463,6862,8262,4685,33834,0,0,406536,24107,214115,0,468,None,0,0,None,No
33,Employed,Single,3,35451,117602,14987,4942,2929,11880,8365,1267,0,1,1,257991,27117,554271,0,468,Stocks,0,0,None,No
44,Employed,Married,2,97366,327981,11074,1819,2539,9151,7867,1575,24508,1,0,115030,6234,276294,0,468,None,0,0,SIP,No
40,Employed,Married,1,86196,142075,8167,4351,6445,5167,2228,3417,0,1,0,160534,7701,702674,0,468,SIP,0,0,SIP,Yes
44,Employed,Single,3,49940,413454,15189,4797,3743,11631,3000,4397,36040,0,2,327871,9255,631601,9123,468,FD,0,0,Stocks,No
58,Employed,Married,1,161439,94903,19723,4941,3826,8280,3351,2282,22223,1,0,206026,18714,604033,0,468,FD,320,0,None,Yes
47,Employed,Married,3,33997,129565,6557,2479,2338,10917,6148,1503,21163,1,1,778301,24207,361804,0,468,Stocks,145,0,Stocks,Yes
33,Employed,Married,3,115877,262201,16722,2994,3783,10422,6504,1903,30267,1,0,592518,28540,831789,14555,468,None,0,0,FD,Yes
46,Employed,Married,3,29225,318147,14793,4197,3814,3383,5709,3527,10421,1,2,517446,27102,551499,0,468,FD,0,0,FD,No
26,Employed,Single,3,164365,328125,9769,4435,6060,11244,9799,5834,0,0,0,480311,10230,160950,0,468,FD,0,0,FD,No
49,Employed,Married,2,114766,307540,8121,4865,5413,4561,5062,5833,0,1,2,402897,17539,783719,0,468,None,390,0,Stocks,No
40,Employed,Single,3,115062,363147,18753,2131,4866,12072,4730,3885,29551,0,0,604513,16403,721062,0,468,SIP,0,0,Stocks,No
43,Employed,Married,1,96227,10036,19275,3093,2908,2203,3911,4150,25471,1,0,535597,11827,734041,0,468,None,0,0,Stocks,No
51,Employed,Single,0,40645,163392,7092,3312,4666,9865,3346,5029,34757,1,2,394767,28353,96271,21724,468,SIP,125,0,None,Yes
58,Employed,Single,1,156750,296189,13008,2623,6344,10712,9723,5120,0,1,0,534138,23677,652528,8223,469,FD,0,0,FD,No
58,Employed,Single,3,190214,218639,10736,2429,2691,14538,6080,3161,0,1,1,733141,19788,522991,29446,469,FD,0,0,SIP,Yes
34,Employed,Married,2,166433,137165,5091,3467,5074,7516,8125,2401,0,1,0,963866,12399,22544,0,469,FD,477,0,FD,No
53,Employed,Single,1,116628,113162,11868,1471,4933,6035,4243,5991,0,0,2,676306,7142,193229,6666,469,FD,0,0,FD,Yes
42,Employed,Single,1,117005,347466,9261,2846,5978,2810,7622,3950,0,1,1,799831,27782,40048,14321,469,SIP,103,0,None,No
59,Employed,Single,1,93495,163879,10777,4017,4001,3271,4600,4558,31270,1,1,229237,22580,572896,26604,469,Stocks,0,0,None,No
26,Employed,Single,3,70220,312893,12550,1561,5986,11890,9845,6527,0,1,2,502479,11631,448165,21795,469,FD,0,0,None,Yes
50,Employed,Single,2,44437,364696,6670,3637,3026,11480,4636,5753,33231,1,1,365575,5982,598218,0,469,FD,0,0,FD,No
45,Employed,Single,3,115979,303380,18002,1025,3186,10763,8392,4264,25382,0,1,584736,23595,953689,0,469,Stocks,0,0,FD,Yes
26,Employed,Single,3,160284,155018,17380,3451,3545,4017,2920,3732,0,1,1,653096,14928,9187,0,469,SIP,264,0,None,Yes
55,Employed,Married,0,49917,9747,8818,2757,5762,8315,9408,5753,38147,1,0,370548,28921,846866,17971,469,SIP,273,0,None,Yes
57,Employed,Married,1,192184,211047,18478,4705,6456,2918,3012,6718,0,0,1,338641,23681,431467,0,469,None,0,0,Stocks,No
39,Employed,Single,0,51046,101177,12453,3414,2687,11184,1554,2716,0,1,0,914647,26312,509167,25513,469,FD,0,0,SIP,Yes
63,Employed,Single,3,57343,23868,11026,1733,2539,7681,3953,2007,11467,0,2,975628,10011,261606,0,470,None,21,0,None,No
27,Employed,Single,3,156656,18558,9633,3474,3024,4161,4333,1499,25804,1,1,735840,19496,165661,25958,470,FD,164,0,Stocks,Yes
36,Employed,Married,3,179501,195772,6664,4069,5858,3289,5876,3423,0,1,0,604028,11539,988481,24074,470,SIP,0,0,Stocks,No
52,Employed,Married,3,105862,113505,16254,3595,5148,10221,6775,4256,15841,0,1,400014,21554,427715,10291,470,None,0,0,SIP,No
49,Employed,Single,0,122821,170659,19314,3390,2271,9936,1166,6495,13805,1,2,732340,9261,184165,13312,470,None,0,0,Stocks,No
30,Employed,Single,1,78434,201527,11097,2312,2279,13628,1880,1844,22760,0,0,569679,27926,600535,25289,470,SIP,51,0,FD,No
34,Employed,Married,0,175814,185957,15819,4280,3221,8655,8492,1230,0,0,2,742523,25791,522912,0,470,FD,0,0,Stocks,No
27,Employed,Single,0,155313,132281,10502,3953,2329,11707,3380,4553,36255,0,0,100583,18915,820535,24046,470,FD,287,0,None,No
28,Employed,Single,0,116711,389119,9820,4781,6720,2790,6852,6811,0,0,1,449391,11503,643034,9234,470,None,377,0,SIP,No
37,Employed,Married,0,24886,212044,10306,4854,4864,11382,5463,6770,38654,0,0,464403,12799,230877,10286,471,Stocks,209,0,SIP,No
53,Employed,Single,2,157940,173155,11819,2874,4638,9005,8404,4349,0,0,2,112135,29961,471230,27147,471,None,374,0,FD,No
52,Employed,Single,1,80196,342187,11828,2162,6851,13843,7878,2093,28525,1,2,854822,8400,836153,0,471,None,0,0,SIP,No
33,Employed,Married,0,39208,193824,6349,3170,3956,6674,9374,6207,12857,1,0,608717,27679,426116,7911,471,FD,0,0,SIP,Yes
35,Employed,Single,2,141229,209928,19432,4222,6581,3385,4583,5649,11758,1,1,411556,15331,757692,13454,471,SIP,180,0,None,No
60,Employed,Single,1,20743,378430,14965,4969,4434,4481,7281,2637,35115,1,0,628575,25028,320299,25419,471,FD,0,0,None,Yes
56,Employed,Single,1,164521,288729,11069,4126,2411,5178,3846,3644,0,0,1,814287,11401,129719,16095,471,Stocks,0,0,None,No
53,Employed,Married,0,132352,45780,8727,4283,5671,14008,4707,3354,15044,0,1,665212,21143,228196,0,472,SIP,429,0,None,No
59,Employed,Married,1,194549,117424,8325,1428,2370,9576,4833,5018,27294,1,0,741197,20044,727809,0,472,Stocks,0,0,SIP,Yes
47,Employed,Single,2,30428,50638,18696,1422,3254,10945,6688,2368,0,1,2,338188,14407,419406,0,472,FD,0,0,None,No
64,Employed,Single,2,194642,165809,6204,2389,6089,14566,5212,6837,21244,0,0,940004,25003,298293,0,472,FD,0,0,None,No
50,Employed,Single,3,110461,456352,9414,1737,6178,4729,1685,6858,28044,1,1,572968,28194,48974,22033,472,None,0,0,SIP,Yes
43,Employed,Married,2,50856,411487,9814,1542,4306,11923,2070,2038,0,1,2,804623,17337,221113,0,472,Stocks,0,0,SIP,No
34,Employed,Single,0,36771,96837,10330,2509,2558,2422,1848,2061,27457,1,2,821678,21915,458180,23598,472,None,0,0,None,Yes
42,Employed,Single,2,127904,337765,19683,2117,6629,9818,3465,4406,0,1,2,770790,18717,238051,24509,472,Stocks,221,0,SIP,Yes
53,Employed,Married,0,131749,47148,15069,3976,2218,14131,3889,6011,0,0,1,917388,10473,248204,5018,472,None,0,0,FD,Yes
49,Employed,Single,2,163218,446760,5827,4423,6431,13283,2305,2113,19795,1,1,726054,23917,469038,0,472,Stocks,0,0,None,Yes
42,Employed,Single,2,157173,124194,6749,3395,4693,2331,6199,6245,0,1,1,640816,8333,435929,18843,472,Stocks,0,0,SIP,No
25,Employed,Married,2,122173,104183,15605,4690,4150,14521,7975,1349,25257,1,1,151055,22804,956968,0,472,FD,169,0,None,Yes
50,Employed,Married,2,33792,89428,11870,1346,5217,10947,4293,5406,36717,1,2,683433,12623,677430,0,472,SIP,0,0,Stocks,Yes
42,Employed,Single,1,141024,398073,18500,4199,5943,12948,1182,3765,0,0,1,734916,15352,102932,23429,472,Stocks,252,0,None,No
57,Employed,Married,1,95605,107112,12313,2715,3109,6570,8511,1731,25893,0,1,899346,24138,264937,18276,473,Stocks,0,0,SIP,No
43,Employed,Single,3,71557,85840,15351,2798,6972,12183,9604,6149,14601,1,0,184509,16830,658003,0,473,FD,205,0,SIP,Yes
36,Employed,Single,3,181061,441701,12450,1512,2098,14720,2541,4638,32458,0,2,544008,11192,53489,0,473,FD,0,0,SIP,No
44,Employed,Single,0,193478,409867,10733,2347,6093,13212,9564,6468,27996,0,0,718813,8920,415293,24755,473,FD,0,0,SIP,No
29,Employed,Single,0,159866,453860,18058,3741,2996,2324,5584,1901,38387,1,0,765213,25395,2278,0,473,Stocks,276,0,FD,No
50,Employed,Married,1,89459,346223,7101,3459,3469,11547,1764,4587,0,0,1,472013,11607,734346,6424,473,FD,0,0,SIP,No
49,Employed,Single,1,50619,274888,12241,2979,2090,11070,4496,6432,32709,1,2,290893,23686,257334,6913,473,Stocks,0,0,Stocks,Yes
39,Employed,Single,1,21467,93533,19437,3896,6908,3571,3294,1633,0,0,1,534905,10553,848056,21052,473,SIP,0,0,SIP,No
61,Employed,Married,2,103471,37967,15369,2351,6954,5970,8365,4017,27617,1,0,186669,22109,547595,0,473,Stocks,0,0,None,No
61,Employed,Married,0,67728,52972,9178,2820,4344,2735,7783,3230,18730,0,0,321775,18301,283928,0,473,None,0,0,Stocks,Yes
43,Employed,Single,1,75173,262999,7562,1954,5496,4149,3596,6781,9391,1,2,674248,29229,777005,10835,473,FD,0,0,SIP,No
50,Employed,Single,1,117571,327574,16866,3899,4143,3067,9781,5179,25665,1,0,986153,5649,977434,0,474,None,100,0,SIP,No
35,Employed,Single,1,112920,433494,14513,4831,6665,8403,4042,1346,13068,1,2,103908,28208,864957,6831,474,Stocks,0,0,Stocks,Yes
63,Employed,Married,2,142750,320690,6748,4034,6496,5509,8172,3163,0,0,1,524174,11635,50825,0,474,None,0,0,FD,No
30,Employed,Single,3,35813,301240,19175,4077,4624,6649,2372,6118,28690,0,0,136354,14945,972105,0,474,FD,83,0,SIP,No
32,Employed,Single,2,46763,302653,10736,1335,4558,14377,2950,4647,30572,1,2,691450,15494,319744,0,474,None,277,0,None,No
30,Employed,Married,2,180743,442721,13983,3482,3521,3052,8146,5918,23204,1,2,784906,16428,180017,10717,474,Stocks,0,0,FD,Yes
48,Employed,Single,2,125572,249860,16857,3037,3265,2514,2067,4758,35711,0,0,714377,11226,810996,0,474,None,280,0,None,No
55,Employed,Married,1,83211,184990,12361,2271,4959,7491,2288,2354,0,0,2,935600,5189,184053,12974,474,SIP,0,0,Stocks,No
35,Employed,Single,0,93429,331758,6975,2962,3940,9586,2552,1714,25777,0,0,256815,6225,975444,22455,474,SIP,251,0,SIP,No
49,Employed,Married,0,197474,68275,16720,4928,6303,4427,8678,6958,0,1,1,335715,14283,708819,19945,474,Stocks,0,0,FD,No
37,Employed,Married,2,192236,82766,12028,2050,3567,10135,4528,1473,25012,0,1,372130,6286,538546,0,475,Stocks,128,0,Stocks,No
38,Employed,Married,1,133693,49279,8092,1213,4342,14388,5191,3648,0,0,0,915636,18086,983639,19694,475,None,479,0,SIP,No
55,Employed,Single,3,179470,391333,11704,2515,4878,5725,5691,5727,0,0,2,787216,18848,920102,8458,475,Stocks,0,0,None,Yes
44,Employed,Married,2,178863,437072,15878,1158,4144,6114,1656,5871,0,0,2,275411,9204,119951,0,475,FD,93,0,FD,No
27,Employed,Married,3,143110,409281,6459,2584,5425,5634,2636,1071,0,0,0,263712,12204,269277,5186,475,SIP,0,0,FD,No
46,Employed,Single,2,152910,340455,16243,1310,4340,10392,1224,5936,21643,0,2,759074,22204,430357,14119,475,None,0,0,FD,Yes
38,Employed,Married,0,141770,53373,11726,1339,4990,9667,6551,5596,14709,0,1,497834,26401,453028,14392,475,FD,299,0,FD,Yes
44,Employed,Married,1,132467,147033,8911,2347,6179,14107,8798,1471,0,1,2,638361,18634,450269,13925,475,FD,0,0,FD,Yes
43,Employed,Married,1,86145,7435,14903,3809,4326,11360,8117,6549,10507,1,0,938392,10341,274117,0,475,SIP,0,0,None,Yes
27,Employed,Single,3,168899,100490,16036,2476,2079,10627,7136,4228,0,0,2,673873,24689,54145,24083,475,None,464,0,SIP,Yes
29,Employed,Single,2,179154,440470,10826,1936,6600,4130,8880,5411,32440,0,1,127397,5207,931455,19599,475,Stocks,261,0,FD,No
41,Employed,Single,2,177111,455519,10352,1023,6202,4071,2632,6992,0,1,2,738085,15303,494123,15651,475,None,0,0,Stocks,Yes
40,Employed,Single,0,32468,337063,6570,1900,4090,10941,1229,3522,0,0,1,147120,5629,887867,0,475,FD,36,0,FD,No
54,Employed,Single,3,189096,80765,9592,4907,2959,7523,3747,4199,33767,0,0,109630,21144,187134,0,476,SIP,0,0,FD,Yes
32,Employed,Single,1,183413,454457,13428,4380,6362,13457,3336,2201,37515,1,1,281397,22804,28411,0,476,None,484,0,None,Yes
59,Employed,Single,1,123240,353397,11616,4578,6514,6723,2270,1271,35028,1,1,501460,7205,382131,15254,476,FD,0,0,None,No
62,Employed,Single,1,57339,21000,15800,3848,3456,9774,9615,3489,0,0,0,798652,23338,513226,0,476,None,0,0,SIP,Yes
34,Employed,Single,0,151720,209148,8128,1611,5745,9336,3390,3619,18744,1,2,717324,28708,239317,0,476,SIP,319,0,FD,Yes
47,Employed,Married,3,75030,165747,6432,3851,2396,5990,3590,5899,13166,1,0,477066,12610,316277,23654,476,Stocks,0,0,SIP,Yes
45,Employed,Single,2,184036,409333,14321,3349,6850,12497,1513,5032,17132,1,0,245500,29445,588314,0,476,None,0,0,None,Yes
41,Employed,Single,1,112704,299232,6547,2967,2847,10607,5177,4731,0,1,2,145842,20652,846042,0,476,None,0,0,Stocks,No
51,Employed,Married,2,51365,270588,13077,3186,5712,11987,2877,3129,23744,0,1,225057,21045,124472,0,476,FD,81,0,SIP,Yes
36,Employed,Single,0,66458,404013,12941,2754,5650,12090,1257,1581,0,1,1,631399,5117,24262,0,476,FD,0,0,SIP,No
47,Employed,Married,3,102168,132307,18047,1197,2527,6398,9433,1426,0,1,2,867797,20423,527602,10170,476,None,0,0,FD,Yes
29,Employed,Married,1,85285,190594,13852,1115,5265,5924,3341,1086,14008,1,0,685328,12907,798888,28629,476,FD,0,0,FD,No
40,Employed,Married,2,95495,489905,9302,1506,2812,5674,9329,5395,0,0,0,771368,5664,722843,0,477,SIP,172,0,SIP,No
61,Employed,Single,3,151020,206434,17361,4409,3595,9992,7647,1361,0,1,2,925367,11012,573086,0,477,None,11,0,FD,Yes
39,Employed,Single,1,83113,464613,15300,3957,4392,3267,8184,2268,32728,0,2,451644,17178,57457,8857,477,None,0,0,None,Yes
38,Employed,Married,3,128777,335843,5750,3667,6902,12515,4735,5288,39810,0,0,884327,24518,883274,0,477,FD,261,0,None,Yes
54,Employed,Single,0,185646,450397,8257,1623,3724,7744,8677,4989,24953,1,0,863425,13626,36084,0,477,None,357,0,Stocks,Yes
48,Employed,Single,3,47762,174704,8456,3932,5647,4055,9499,3874,16508,1,1,192008,16451,665057,24975,477,Stocks,0,0,SIP,Yes
62,Employed,Single,1,163865,101651,13103,4196,6663,14515,7066,3006,36677,0,2,623992,8888,25502,0,477,None,0,0,None,Yes
52,Employed,Married,0,26069,377038,8925,4311,3693,5091,5126,3919,29300,0,1,680140,8945,974954,22309,477,Stocks,0,0,Stocks,No
61,Employed,Single,2,134068,339247,15352,4977,4780,8326,9206,6972,0,1,1,340356,11238,339356,22909,477,None,0,0,SIP,Yes
57,Employed,Single,2,34417,53442,5100,2276,5201,8687,4838,4619,0,0,0,427490,23127,767753,0,477,Stocks,278,0,None,No
42,Employed,Single,1,156562,220147,9976,1173,6205,11855,7941,5309,37558,1,1,573220,5504,602551,0,478,None,224,0,None,Yes
44,Employed,Married,0,22650,71463,19936,1063,6244,9555,9283,4215,8628,1,2,980096,22106,671686,0,478,FD,0,0,Stocks,No
28,Employed,Married,3,113948,342795,5170,2411,4221,3812,3191,5597,0,1,2,151818,18998,342497,13064,478,None,0,0,None,Yes
32,Employed,Single,2,28104,25829,7937,4676,3523,3952,8370,6516,8357,0,1,213707,27477,779958,29060,478,None,0,0,SIP,No
43,Employed,Married,2,167915,389228,13020,1485,5142,5594,2264,4436,0,1,1,351307,20204,728807,0,478,FD,187,0,SIP,Yes
35,Employed,Married,2,29233,246297,19597,1203,2654,14422,1641,6170,26062,0,1,814639,13389,784119,21930,478,Stocks,0,0,None,Yes
50,Employed,Single,1,62129,210947,18505,1522,4961,5070,8929,2727,29062,0,0,312439,7692,695769,0,478,None,0,0,Stocks,Yes
41,Employed,Married,3,28330,153633,17262,1100,3355,12743,9817,2920,10083,0,2,855550,9366,181620,0,478,SIP,0,0,Stocks,Yes
46,Employed,Single,2,40071,309583,16148,4828,3321,5382,4884,6537,26495,1,0,205540,14643,746496,18365,478,None,386,0,SIP,Yes
57,Employed,Single,0,48879,343555,15279,1411,2244,13468,3940,2209,0,0,1,179657,9238,77969,0,478,SIP,0,0,SIP,Yes
34,Employed,Single,2,85674,8379,19812,2443,5913,7400,6279,5127,0,1,1,217964,16067,20265,10681,478,Stocks,0,0,Stocks,Yes
54,Employed,Married,2,34919,301381,13060,1302,5945,2779,6539,6608,0,1,0,578230,22048,106160,21114,479,Stocks,0,0,Stocks,No
50,Employed,Married,1,154181,42820,15596,4123,4154,6525,8457,6410,0,1,0,507809,26632,832715,7778,479,SIP,0,0,None,No
58,Employed,Married,0,53057,497536,15907,3870,6582,9983,3493,4555,0,0,0,308421,11764,296552,0,479,FD,132,0,Stocks,No
30,Employed,Married,1,193507,420386,17763,3335,4847,6692,4267,1905,31871,0,0,619699,24736,100858,0,479,SIP,0,0,None,Yes
50,Employed,Married,1,39734,252597,9798,3809,5626,7599,7162,5902,0,1,2,567636,8595,872105,6702,479,SIP,0,0,Stocks,Yes
26,Employed,Married,0,35789,248916,9398,2614,3444,9626,6357,3586,13374,0,2,612562,22238,764546,27727,480,FD,0,0,FD,Yes
61,Employed,Married,2,190282,401557,8843,2742,4415,5635,3158,1639,0,1,2,504851,20362,564722,0,480,FD,391,0,Stocks,Yes
62,Employed,Single,3,91773,433596,13168,1882,5926,14635,6480,4899,33263,1,0,518336,27159,979594,19980,480,SIP,0,0,FD,Yes
57,Employed,Single,2,101179,265743,7139,4058,3654,2142,3839,1690,10702,1,1,789331,18368,714995,0,480,None,0,0,FD,No
35,Employed,Married,3,134708,49587,6785,4666,3933,13839,7950,1762,0,0,1,146331,27676,952309,0,480,FD,0,0,FD,No
52,Employed,Married,0,196150,274292,9078,4611,2276,2258,3275,4105,0,0,1,984826,16103,960942,16511,480,None,0,0,Stocks,Yes
27,Employed,Married,3,39678,266466,19183,3151,3917,5396,2946,6046,39330,1,0,841408,7271,675659,0,480,SIP,0,0,FD,Yes
31,Employed,Married,2,37871,403684,13325,2144,2906,4492,4378,2246,0,1,1,303293,28639,294191,0,480,FD,0,0,Stocks,No
43,Employed,Married,0,95104,97703,9760,3600,2764,14729,4211,3078,34285,1,2,347582,11595,260116,26559,480,None,0,0,FD,No
